blockId,x,y,z,faces
minecraft:air,7,4,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,7,4,2,N:0|S:0|E:1|W:0|U:0|D:0|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:dark_oak_planks,7,4,3,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,7,4,4,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,4,5,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,4,6,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,4,7,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,4,8,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,4,9,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,4,10,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,7,4,11,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,7,4,12,N:0|S:0|E:0|W:1|U:0|D:0|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:air,7,4,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,4,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,8,4,2,N:0|S:0|E:1|W:0|U:0|D:0|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:dark_oak_planks,8,4,3,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,4,4,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,5,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,6,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,7,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,8,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,9,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,10,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,8,4,11,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,8,4,12,N:0|S:0|E:0|W:1|U:0|D:0|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:air,8,4,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,4,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,4,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,4,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,9,4,2,N:0|S:1|E:1|W:0|U:0|D:1|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:dark_oak_planks,9,4,3,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,4,4,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,4,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,4,6,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,4,7,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,4,8,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,4,9,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,4,10,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,4,11,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,9,4,12,N:0|S:1|E:0|W:1|U:0|D:1|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:air,9,4,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,4,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,4,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,4,1,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,4,2,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,10,4,3,N:0|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,4,4,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,4,5,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,4,6,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone_stairs,10,4,7,N:0|S:1|E:1|W:0|U:1|D:0|shape:STAIR|facing:south|half:bottom
minecraft:cobblestone,10,4,8,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,4,9,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,4,10,N:1|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:mossy_cobblestone,10,4,11,N:0|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,4,12,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,4,13,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,4,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,4,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,4,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,4,2,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,4,3,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone,11,4,4,N:0|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,4,5,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,4,6,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,4,7,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,4,8,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,4,9,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone,11,4,10,N:0|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,4,11,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,4,12,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,4,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,4,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,3,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,4,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_slab,12,4,5,N:0|S:1|E:1|W:0|U:0|D:1|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:dark_oak_slab,12,4,6,N:0|S:0|E:0|W:0|U:0|D:1|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:dark_oak_slab,12,4,7,N:0|S:0|E:0|W:0|U:0|D:1|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:dark_oak_slab,12,4,8,N:0|S:0|E:0|W:0|U:0|D:1|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:dark_oak_slab,12,4,9,N:0|S:1|E:0|W:1|U:0|D:1|shape:SLAB_BOTTOM|facing:none|half:none
minecraft:air,12,4,10,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,11,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,4,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,4,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,5,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,6,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,7,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,8,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,9,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,10,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,4,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,4,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,10,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,4,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,4,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,10,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,5,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,4,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,6,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,5,7,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,5,8,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,5,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,10,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,5,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,5,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,5,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,5,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,5,4,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,5,5,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone_stairs,2,5,6,N:0|S:1|E:1|W:0|U:1|D:0|shape:STAIR|facing:east|half:top
minecraft:cobblestone_slab,2,5,7,N:0|S:1|E:0|W:0|U:1|D:0|shape:SLAB_TOP|facing:none|half:none
minecraft:cobblestone_stairs,2,5,8,N:0|S:1|E:0|W:1|U:1|D:0|shape:STAIR|facing:east|half:top
minecraft:air,2,5,9,N:0|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,5,10,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,5,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,5,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,5,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,5,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,5,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,5,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,5,3,N:1|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,3,5,4,N:0|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,5,5,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,3,5,6,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,3,5,7,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,3,5,8,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,5,9,N:0|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,3,5,10,N:0|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,3,5,11,N:1|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,3,5,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,5,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,5,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,5,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,5,2,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,4,5,3,N:0|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,4,5,4,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,4,5,5,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,4,5,6,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,4,5,7,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,4,5,8,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,4,5,9,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,4,5,10,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,4,5,11,N:0|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,4,5,12,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,5,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,5,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,5,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,5,2,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,5,3,N:0|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,5,5,4,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,5,5,5,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,5,5,6,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,5,5,7,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,5,5,8,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,5,5,9,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,5,5,10,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,5,11,N:0|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,5,5,12,N:0|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,5,5,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,5,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,5,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone_stairs,6,5,2,N:0|S:1|E:1|W:0|U:1|D:0|shape:STAIR|facing:south|half:top
minecraft:birch_planks,6,5,3,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,6,5,4,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,6,5,5,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,6,5,6,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,6,5,7,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,6,5,8,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,6,5,9,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,6,5,10,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,6,5,11,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone_stairs,6,5,12,N:0|S:1|E:0|W:1|U:1|D:0|shape:STAIR|facing:north|half:top
minecraft:air,6,5,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,5,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,5,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone_slab,7,5,2,N:0|S:1|E:1|W:0|U:0|D:0|shape:SLAB_TOP|facing:none|half:none
minecraft:dark_oak_log,7,5,3,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,7,5,4,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,7,5,5,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,7,5,6,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,7,5,7,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,7,5,8,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,7,5,9,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,7,5,10,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_log,7,5,11,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone_slab,7,5,12,N:0|S:1|E:0|W:1|U:0|D:0|shape:SLAB_TOP|facing:none|half:none
minecraft:air,7,5,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,5,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,5,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,5,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:cobblestone_stairs,8,5,2,N:0|S:1|E:1|W:0|U:0|D:1|shape:STAIR|facing:south|half:top
minecraft:birch_planks,8,5,3,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,8,5,4,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,8,5,5,N:1|S:1|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:birch_planks,8,5,6,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,8,5,7,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,8,5,8,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,8,5,9,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,8,5,10,N:1|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:birch_planks,8,5,11,N:0|S:1|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:cobblestone_stairs,8,5,12,N:0|S:1|E:0|W:1|U:0|D:1|shape:STAIR|facing:north|half:top
